"","V1","V2"
"1040",272,0.590049053959355
"1041",1279,0.851086194814296
"1042",610,0.721093202522775
"1043",525,0.6927119831815
"1044",398,0.651366503153469
"1045",304,0.610021023125438
"1046",1034,0.814295725297828
"1047",219,0.557463209530484
"1048",809,0.7687456201822
"1049",769,0.758934828311142
"1050",586,0.715136650315347
"1051",541,0.70042046250876
"1052",422,0.659425367904695
"1053",390,0.647161878065872
"1054",170,0.519971969166083
"1055",576,0.711632796075683
"1056",258,0.580238262088297
"1057",522,0.692361597757533
"1058",1427,0.869306236860547
"1059",669,0.738262088297127
"1060",411,0.655571128241065
"1061",1133,0.828661527680449
"1062",2155,0.943237561317449
"1063",387,0.646110721793973
"1064",1148,0.830763840224247
"1065",2338,0.956201822004205
"1066",696,0.745269796776454
"1067",990,0.8072880168185
"1068",383,0.645059565522074
"1069",2800,0.971969166082691
"1070",1320,0.858794674141556
"1071",2081,0.93833216538192
"1072",2782,0.970918009810792
"1073",1465,0.875613174491941
"1074",1154,0.832165381920112
"1075",185,0.532235459004905
"1076",2082,0.938682550805886
"1077",465,0.671688857743518
"1078",2778,0.970217238962859
"1079",2268,0.951296426068676
"1080",292,0.604414856341976
"1081",2044,0.935529081990189
"1082",1446,0.873510861948143
"1083",713,0.749124036440084
"1084",2365,0.956552207428171
"1085",1451,0.873861247372109
"1086",2798,0.971618780658725
"1087",2312,0.954099509460406
"1088",565,0.708829712683952
"1089",1303,0.855991590749825
"1090",3030,0.978976874562018
"1091",1290,0.85353889278206
"1092",3294,0.986334968465312
"1093",2045,0.935879467414156
"1094",1036,0.814646110721794
"1095",1006,0.81114225648213
"1096",1738,0.908549404344779
"1097",1098,0.822354590049054
"1098",2314,0.954449894884373
"1099",3269,0.985283812193413
"1100",155,0.509810791871058
"1101",1313,0.857042747021724
"1102",181,0.530483531885074
"1103",1644,0.89978976874562
"1104",2628,0.965662228451296
"1105",505,0.686405045550105
"1106",2199,0.945690259285214
"1107",1459,0.874912403644008
"1108",1785,0.913454800280308
"1109",1495,0.879467414155571
"1110",1723,0.907848633496847
"1111",222,0.559915907498248
"1112",356,0.635949544498949
"1113",635,0.726348983882271
"1114",787,0.762438682550806
"1115",1432,0.870007007708479
"1116",1482,0.878416257883672
"1117",1835,0.920812894183602
"1118",829,0.77259985984583
"1119",1053,0.817449194113525
"1120",1178,0.835318850735809
"1121",1258,0.847231955150666
"1122",1655,0.900490539593553
"1123",203,0.54625087596356
"1124",254,0.578135949544499
"1125",297,0.606166783461808
"1126",1591,0.894183601962158
"1127",1643,0.899439383321654
"1128",599,0.719341275402943
"1129",685,0.742116327960757
"1130",736,0.753679046951647
"1131",1267,0.848983882270498
"1132",178,0.52697967764541
"1133",964,0.802032235459005
"1134",971,0.804835318850736
"1135",724,0.751927119831815
"1136",885,0.78416257883672
